,loss,auc,binary_accuracy,precision,recall,val_loss,val_auc,val_binary_accuracy,val_precision,val_recall,lr
0,0.3864142596721649,0.8958689570426941,0.827731728553772,0.7651782631874084,0.8402116298675537,1.0131230354309082,0.5714429616928101,0.4118673503398895,0.4118673503398895,1.0,1e-04
1,0.44801315665245056,0.8689030408859253,0.7838401198387146,0.7109212279319763,0.8021163940429688,0.9403977394104004,0.5706319212913513,0.4118673503398895,0.4118673503398895,1.0,1e-04
2,0.47848162055015564,0.84325110912323,0.7373296618461609,0.7268987894058228,0.581775426864624,1.0092110633850098,0.5619184970855713,0.4118673503398895,0.4118673503398895,1.0,1e-04
3,0.5305148959159851,0.8009393811225891,0.7166690826416016,0.6531692147254944,0.667607307434082,1.0456444025039673,0.5589826107025146,0.4118673503398895,0.4118673503398895,1.0,1e-04
4,0.5565155148506165,0.7678154706954956,0.6716620326042175,0.6380710005760193,0.47136977314949036,1.0593515634536743,0.5631758570671082,0.4118673503398895,0.4118673503398895,1.0,1e-04
5,0.698142409324646,0.5220105648040771,0.5590474605560303,0.4443812668323517,0.27572017908096313,0.710017204284668,0.5,0.4118673503398895,0.4118673503398895,1.0,8e-05
6,0.6986579298973083,0.40960729122161865,0.49066394567489624,0.31241780519485474,0.19553203880786896,0.7026764750480652,0.5,0.4118673503398895,0.4118673503398895,1.0,8e-05
7,0.6984143257141113,0.37334758043289185,0.46592947840690613,0.0,0.0,0.689370334148407,0.5,0.5881326198577881,0.0,0.0,8e-05
8,0.6896710991859436,0.39752060174942017,0.5875163674354553,0.0,0.0,0.6875029802322388,0.5,0.5881326198577881,0.0,0.0,8e-05
9,0.6868098378181458,0.43801045417785645,0.5875163674354553,0.0,0.0,0.6871378421783447,0.5,0.5881326198577881,0.0,0.0,8e-05
10,0.6872469186782837,0.43595439195632935,0.5875163674354553,0.0,0.0,0.6866089701652527,0.5,0.5881326198577881,0.0,0.0,8e-05
11,0.6874192953109741,0.4291323125362396,0.5875163674354553,0.0,0.0,0.6844945549964905,0.5,0.5881326198577881,0.0,0.0,8e-05
12,0.6390382647514343,0.6582555174827576,0.727047860622406,0.8231858015060425,0.43080541491508484,1.1905320882797241,0.5583412647247314,0.4118673503398895,0.4118673503398895,1.0,8e-05
13,0.5363965630531311,0.7911719083786011,0.6899946928024292,0.6310306191444397,0.5982363224029541,1.0841995477676392,0.5689282417297363,0.4118673503398895,0.4118673503398895,1.0,8e-05
14,0.5976837873458862,0.7414685487747192,0.6903826594352722,0.6167565584182739,0.6586713790893555,1.0240046977996826,0.5491563081741333,0.4118673503398895,0.4118673503398895,1.0,8e-05
15,0.7035720348358154,0.5316506624221802,0.5557495355606079,0.4264870882034302,0.22339800000190735,0.7301897406578064,0.504677414894104,0.4118673503398895,0.4118673503398895,1.0,6.4e-05
16,0.7067410349845886,0.3971776068210602,0.45821815729141235,0.0,0.0,0.6907856464385986,0.5,0.5881326198577881,0.0,0.0,6.4e-05
17,0.6911473870277405,0.3960449993610382,0.5875163674354553,0.0,0.0,0.6856216788291931,0.5,0.5881326198577881,0.0,0.0,6.4e-05
18,0.6872384548187256,0.38964250683784485,0.5875163674354553,0.0,0.0,0.6837335228919983,0.5,0.5881326198577881,0.0,0.0,5.12e-05
19,0.6850224137306213,0.4045615792274475,0.5875163674354553,0.0,0.0,0.682406485080719,0.5,0.5881326198577881,0.0,0.0,5.12e-05
20,0.6841230988502502,0.414627343416214,0.5875163674354553,0.0,0.0,0.6819037795066833,0.5,0.5881326198577881,0.0,0.0,5.12e-05
21,0.6833563446998596,0.42295628786087036,0.5875163674354553,0.0,0.0,0.6812589168548584,0.5,0.5881326198577881,0.0,0.0,5.12e-05
22,0.6823750138282776,0.44280099868774414,0.5875163674354553,0.0,0.0,0.6814431548118591,0.5,0.5881326198577881,0.0,0.0,5.12e-05
23,0.6811574697494507,0.471843421459198,0.5875163674354553,0.0,0.0,0.6822267174720764,0.5,0.5881326198577881,0.0,0.0,5.12e-05
24,0.6837618947029114,0.42228323221206665,0.5875163674354553,0.0,0.0,0.6811494827270508,0.5,0.5881326198577881,0.0,0.0,5.12e-05
25,0.6824994087219238,0.4394872188568115,0.5875163674354553,0.0,0.0,0.6824252009391785,0.5,0.5881326198577881,0.0,0.0,5.12e-05
26,0.6729591488838196,0.5561103224754333,0.6073039174079895,0.8457627296447754,0.05867137014865875,0.7008442282676697,0.5,0.4118673503398895,0.4118673503398895,1.0,5.12e-05
27,0.69500333070755,0.39373090863227844,0.5208302736282349,0.026841018348932266,0.004585538059473038,0.6845950484275818,0.4982900023460388,0.5881326198577881,0.0,0.0,5.12e-05
28,0.6877663135528564,0.4036066234111786,0.5780105590820312,0.0,0.0,0.6822342276573181,0.5,0.5881326198577881,0.0,0.0,4.096e-05
29,0.684158980846405,0.40875598788261414,0.5875163674354553,0.0,0.0,0.6810422539710999,0.5,0.5881326198577881,0.0,0.0,4.096e-05
30,0.6826197504997253,0.4258953630924225,0.5875163674354553,0.0,0.0,0.6805711984634399,0.5,0.5881326198577881,0.0,0.0,4.096e-05
31,0.6818781495094299,0.43622061610221863,0.5875163674354553,0.0,0.0,0.6802638173103333,0.5,0.5881326198577881,0.0,0.0,4.096e-05
32,0.6814777851104736,0.44962161779403687,0.5875163674354553,0.0,0.0,0.6815921664237976,0.4995725154876709,0.5881326198577881,0.0,0.0,4.096e-05
33,0.5560646653175354,0.7740389108657837,0.7766138315200806,0.8174564242362976,0.590241014957428,1.0599157810211182,0.5734484195709229,0.4118673503398895,0.4118673503398895,1.0,4.096e-05
34,0.6115214824676514,0.7044225931167603,0.6416411995887756,0.5903204679489136,0.4288065731525421,1.1411538124084473,0.5628237724304199,0.4118673503398895,0.4118673503398895,1.0,4.096e-05
35,0.7394095063209534,0.39238759875297546,0.47456228733062744,0.0,0.0,0.6797274351119995,0.5,0.5881326198577881,0.0,0.0,3.2768e-05
36,0.6812772750854492,0.4236994683742523,0.5875163674354553,0.0,0.0,0.6793935894966125,0.4866468906402588,0.5881326198577881,0.0,0.0,3.2768e-05
37,0.6805395483970642,0.4397055506706238,0.5875163674354553,0.0,0.0,0.6793525218963623,0.49703264236450195,0.5881326198577881,0.0,0.0,3.2768e-05
38,0.680496335029602,0.440395325422287,0.5875163674354553,0.0,0.0,0.6791244149208069,0.5,0.5881326198577881,0.0,0.0,3.2768e-05
39,0.6800700426101685,0.45227688550949097,0.5875163674354553,0.0,0.0,0.6791954040527344,0.5,0.5881326198577881,0.0,0.0,3.2768e-05
40,0.6799692511558533,0.457436740398407,0.5875163674354553,0.0,0.0,0.6791300177574158,0.5,0.5881326198577881,0.0,0.0,3.2768e-05
41,0.6799350380897522,0.46316009759902954,0.5875163674354553,0.0,0.0,0.6791218519210815,0.5,0.5881326198577881,0.0,0.0,3.2768e-05
42,0.6794835329055786,0.4670852720737457,0.5875163674354553,0.0,0.0,0.6790139079093933,0.5,0.5881326198577881,0.0,0.0,2.6214399e-05
43,0.6788573861122131,0.47883856296539307,0.5875163674354553,0.5,0.00011757789616240188,0.6789936423301697,0.4866971969604492,0.5881326198577881,0.0,0.0,2.6214399e-05
44,0.6784831881523132,0.4914190471172333,0.5879528522491455,0.7647058963775635,0.0015285126864910126,0.6790750622749329,0.49429160356521606,0.5881326198577881,0.0,0.0,2.6214399e-05
45,0.5817157626152039,0.7353004217147827,0.7920849919319153,0.8082432150840759,0.6502057909965515,1.1117230653762817,0.5714995265007019,0.4118673503398895,0.4118673503398895,1.0,2.6214399e-05
46,0.6542394161224365,0.6589884757995605,0.6351908445358276,0.5611546635627747,0.5302762985229492,1.102895736694336,0.5665456056594849,0.41361257433891296,0.41258740425109863,1.0,2.0971518e-05
47,0.7152898907661438,0.5356566309928894,0.520248293876648,0.36515653133392334,0.22081129252910614,0.7161102294921875,0.5689282417297363,0.4223385751247406,0.41622576117515564,1.0,2.0971518e-05
48,0.7065911293029785,0.42198824882507324,0.4847470819950104,0.0014117646496742964,0.00035273368121124804,0.6817447543144226,0.5810114145278931,0.5881326198577881,0.0,0.0,2.0971518e-05
49,0.6690159440040588,0.5703682899475098,0.6111838817596436,0.8270777463912964,0.07254555821418762,0.6943511962890625,0.571581244468689,0.46945899724960327,0.43227091431617737,0.9194915294647217,1.6777214e-05
