,loss,auc_1,binary_accuracy,precision_1,recall_1,lr
27,0.7094564437866211,0.715879499912262,0.6894720196723938,0.6393759846687317,0.5245039463043213,1e-04
28,0.7018450498580933,0.7125295400619507,0.6870356798171997,0.6376687288284302,0.5155754089355469,1e-04
29,0.6875277161598206,0.7249898910522461,0.6974998116493225,0.6500958204269409,0.5383928418159485,1e-04
30,0.6889695525169373,0.7175518870353699,0.6926271915435791,0.6446250677108765,0.5270833373069763,1e-04
31,0.6780242323875427,0.7233350276947021,0.6959421634674072,0.654593288898468,0.5181547403335571,1e-04
32,0.6744703650474548,0.7237085700035095,0.6961019039154053,0.6512054800987244,0.5278769731521606,1e-04
33,0.6658019423484802,0.7346580624580383,0.6999760270118713,0.6526027917861938,0.5447420477867126,1e-04
34,0.6661763191223145,0.7294673919677734,0.6996166110038757,0.6608018279075623,0.5216270089149475,1e-04
35,0.6656613349914551,0.724700391292572,0.693665623664856,0.6520696878433228,0.5125992298126221,1e-04
36,0.6620885729789734,0.7326313853263855,0.6997364163398743,0.6550096869468689,0.5370039939880371,1e-04
37,0.6608399748802185,0.733772337436676,0.7008547186851501,0.6632627248764038,0.521924614906311,1e-04
38,0.6588841080665588,0.7372236251831055,0.7028516530990601,0.6606230139732361,0.5385912656784058,1e-04
39,0.6574368476867676,0.7271326184272766,0.6934659481048584,0.6507837176322937,0.5148809552192688,1e-04
40,0.6557548642158508,0.7312512397766113,0.6963815093040466,0.6554970145225525,0.5181547403335571,1e-04
41,0.6556661128997803,0.7354856729507446,0.6972202062606812,0.6501622200012207,0.5367063283920288,1e-04
42,0.655886709690094,0.7368279695510864,0.6978992223739624,0.652855396270752,0.5330356955528259,1e-04
43,0.6606069803237915,0.71584552526474,0.6795670390129089,0.6234249472618103,0.5153769850730896,6e-05
44,0.6444469094276428,0.7376546859741211,0.698258638381958,0.6518340110778809,0.5376983880996704,6e-05
45,0.6419898867607117,0.7400373220443726,0.7036504745483398,0.6611730456352234,0.541269838809967,6e-05
46,0.6350153684616089,0.7470095753669739,0.7044492363929749,0.6648216247558594,0.536210298538208,6e-05
47,0.6351317763328552,0.7518302202224731,0.7163910865783691,0.6842756271362305,0.5487103462219238,6e-05
48,0.6308403015136719,0.7550299763679504,0.7133956551551819,0.6790382266044617,0.5463293790817261,6e-05
49,0.6244710683822632,0.7585431337356567,0.7145938277244568,0.6786410212516785,0.5528770089149475,6e-05
50,0.6285477876663208,0.7586315274238586,0.7151529788970947,0.674272894859314,0.5657737851142883,6e-05
51,0.6267683506011963,0.7636809349060059,0.7201454043388367,0.6844316124916077,0.5656746029853821,6e-05
52,0.6236096620559692,0.7549545764923096,0.7051681280136108,0.6577408909797668,0.5580357313156128,3.5999998e-05
53,0.6171155571937561,0.763309121131897,0.7161114811897278,0.6825552582740784,0.5511904954910278,3.5999998e-05
54,0.6061868071556091,0.7769583463668823,0.7294113039970398,0.7014507055282593,0.5708333253860474,3.5999998e-05
55,0.6055881977081299,0.7789267897605896,0.7266554832458496,0.6953162550926208,0.5714285969734192,3.5999998e-05
56,0.5989972352981567,0.7876119613647461,0.7333652973175049,0.699064314365387,0.5929563641548157,3.5999998e-05
