,loss,auc,binary_accuracy,precision,recall,lr
50,0.6208260655403137,0.7673839926719666,0.7160149216651917,0.6888914108276367,0.5676921606063843,3.5999998e-05
51,0.6137592792510986,0.7742281556129456,0.7203600406646729,0.698641300201416,0.5659986734390259,3.5999998e-05
52,0.6100739240646362,0.77569180727005,0.7207092046737671,0.6995578408241272,0.5656223297119141,3.5999998e-05
53,0.6061685681343079,0.7833698987960815,0.7333565950393677,0.7117249369621277,0.5939410924911499,3.5999998e-05
54,0.6016378998756409,0.7887325286865234,0.733473002910614,0.7121092677116394,0.5936588644981384,3.5999998e-05
55,0.5952972173690796,0.7930806279182434,0.7368482351303101,0.7201740145683289,0.5917772054672241,3.5999998e-05
56,0.5943731665611267,0.7975836396217346,0.7416977286338806,0.7207828164100647,0.609840989112854,3.5999998e-05
57,0.5913873910903931,0.8021969199180603,0.7445685863494873,0.7275283932685852,0.6084297895431519,3.5999998e-05
58,0.5931030511856079,0.8012222647666931,0.7460428476333618,0.7295109629631042,0.6104995608329773,3.5999998e-05
59,0.5780140161514282,0.8141385316848755,0.7557417750358582,0.7360278964042664,0.6356195211410522,3.5999998e-05
60,0.5728753805160522,0.8159056305885315,0.7553150057792664,0.732816219329834,0.6399472951889038,3.5999998e-05
61,0.5841194987297058,0.8114973902702332,0.7545391321182251,0.7368420958518982,0.6295982599258423,3.5999998e-05
62,0.5775071978569031,0.8173359036445618,0.756556510925293,0.7309569120407104,0.6482265591621399,3.5999998e-05
63,0.5842562317848206,0.800849199295044,0.7383224964141846,0.7097645401954651,0.6182143092155457,2.1599999e-05
