,loss,auc,binary_accuracy,precision,recall,val_loss,val_auc,val_binary_accuracy,val_precision,val_recall,lr
0,6.437143802642822,0.5295095443725586,0.5304815769195557,0.4378304183483124,0.4868900775909424,5.420703887939453,0.6945443749427795,0.6404886841773987,0.5974025726318359,0.38983049988746643,1e-04
1,5.195323467254639,0.5367578864097595,0.5351859927177429,0.4418579638004303,0.48206937313079834,4.630406379699707,0.6903446912765503,0.6596858501434326,0.6413792967796326,0.39406779408454895,1e-04
2,4.509907245635986,0.5357308387756348,0.5347495079040527,0.4396761953830719,0.46619635820388794,4.063596248626709,0.7141779661178589,0.6701570749282837,0.6740740537643433,0.3855932056903839,1e-04
3,3.989440441131592,0.5352569818496704,0.5368834733963013,0.43963921070098877,0.447031170129776,3.6026298999786377,0.7078912258148193,0.650959849357605,0.5857142806053162,0.5211864113807678,1e-04
4,3.546454906463623,0.5522645711898804,0.5495901703834534,0.4541510343551636,0.4553791880607605,3.21979022026062,0.7144984602928162,0.657940685749054,0.6388888955116272,0.38983049988746643,1e-04
5,3.1781532764434814,0.5574756860733032,0.5525001287460327,0.4562954008579254,0.4431510865688324,2.9064998626708984,0.7238155007362366,0.6666666865348816,0.6415094137191772,0.43220338225364685,1e-04
6,2.8617820739746094,0.5623048543930054,0.5561860203742981,0.4599156081676483,0.43574368953704834,2.620311737060547,0.7182077169418335,0.6631762385368347,0.6352201104164124,0.42796608805656433,1e-04
7,2.5800321102142334,0.5731955766677856,0.5707842111587524,0.4782772958278656,0.4465608596801758,2.363454818725586,0.7215837836265564,0.6701570749282837,0.5907335877418518,0.6483050584793091,1e-04
8,2.3362505435943604,0.5819723010063171,0.5773800611495972,0.4868072271347046,0.45338037610054016,2.130936622619629,0.7324221730232239,0.6736474633216858,0.5897436141967773,0.6822034120559692,1e-04
9,2.1206603050231934,0.5889512300491333,0.5827149748802185,0.493487685918808,0.4410346746444702,1.9386487007141113,0.731749415397644,0.6823734641075134,0.6285714507102966,0.5593220591545105,1e-04
10,1.9338171482086182,0.5912124514579773,0.5852854251861572,0.49695122241973877,0.4407995343208313,1.7581539154052734,0.7427764534950256,0.6736474633216858,0.6399999856948853,0.47457626461982727,1e-04
11,1.7620469331741333,0.6110871434211731,0.5997381210327148,0.5164233446121216,0.4658436179161072,1.616071343421936,0.734987199306488,0.661431074142456,0.5766423344612122,0.6694915294647217,1e-04
12,1.6147526502609253,0.6143191456794739,0.6069644689559937,0.5264546871185303,0.4691357910633087,1.4728575944900513,0.7434869408607483,0.6544502377510071,0.5590062141418457,0.7627118825912476,1e-04
13,1.4848384857177734,0.6215246915817261,0.6103593707084656,0.5310399532318115,0.47372135519981384,1.36642587184906,0.7463284730911255,0.687609076499939,0.6182572841644287,0.6313559412956238,1e-04
14,1.375038981437683,0.6242138147354126,0.6134148240089417,0.5358197093009949,0.46960610151290894,1.257672905921936,0.7522443532943726,0.6963350772857666,0.6260162591934204,0.6525423526763916,1e-04
15,1.270574927330017,0.6403533220291138,0.6241331100463867,0.550732433795929,0.48183420300483704,1.1702075004577637,0.7580219507217407,0.6788830757141113,0.5890411138534546,0.7288135886192322,1e-04
16,1.1875261068344116,0.6409533619880676,0.6303409337997437,0.5596218705177307,0.48724278807640076,1.1086077690124512,0.74126136302948,0.6945898532867432,0.6309012770652771,0.6228813529014587,1e-04
17,1.1138557195663452,0.6462516188621521,0.6365002989768982,0.5685582160949707,0.49241623282432556,1.0263237953186035,0.7578458786010742,0.6649214625358582,0.5632184147834778,0.8305084705352783,1e-04
18,1.054181456565857,0.6451963186264038,0.6380037665367126,0.5700443983078003,0.4980599582195282,0.9759509563446045,0.7507984042167664,0.6701570749282837,0.582456111907959,0.7033898234367371,1e-04
19,0.998879611492157,0.6501091718673706,0.6453756093978882,0.5824920535087585,0.4952380955219269,0.941827118396759,0.7532753348350525,0.7015706896781921,0.644444465637207,0.6144067645072937,1e-04
20,0.9479995369911194,0.6599578857421875,0.645763635635376,0.5837400555610657,0.49218106269836426,0.8965033292770386,0.7382626533508301,0.6893543004989624,0.6124030947685242,0.6694915294647217,1e-04
21,0.9104782342910767,0.6619726419448853,0.6510984897613525,0.5909532308578491,0.5007642507553101,0.8429391980171204,0.754979133605957,0.7050610780715942,0.6390041708946228,0.6525423526763916,1e-04
22,0.8734062314033508,0.6673094034194946,0.6557059288024902,0.5956202149391174,0.5148736238479614,0.827265739440918,0.7634725570678711,0.6788830757141113,0.5992366671562195,0.6652542352676392,1e-04
23,0.8504272103309631,0.6619574427604675,0.6582763195037842,0.6018143892288208,0.5069958567619324,0.8136376738548279,0.7451843023300171,0.6265270709991455,0.5308988690376282,0.8008474707603455,1e-04
24,0.8207700848579407,0.6747146844863892,0.6695281267166138,0.6226962804794312,0.5045267343521118,0.7835386991500854,0.7457941770553589,0.6666666865348816,0.5732899308204651,0.7457627058029175,1e-04
25,0.8015644550323486,0.6697922348976135,0.659876823425293,0.6045989990234375,0.5069958567619324,0.7835739254951477,0.7536274194717407,0.7050610780715942,0.6450216174125671,0.6313559412956238,1e-04
26,0.7896003127098083,0.661925196647644,0.657451868057251,0.6039204597473145,0.4926513731479645,0.7370162010192871,0.764421820640564,0.6492146849632263,0.5492957830429077,0.8262711763381958,1e-04
27,0.7740768194198608,0.6621698141098022,0.658664345741272,0.6055851578712463,0.4946502149105072,0.7518656253814697,0.7476801872253418,0.6928446888923645,0.6102941036224365,0.7033898234367371,1e-04
28,0.7578798532485962,0.6734819412231445,0.6706920862197876,0.6246547698974609,0.5052322149276733,0.7088409066200256,0.7570663094520569,0.6910994648933411,0.6166008114814758,0.6610169410705566,1e-04
29,0.7453460097312927,0.673109233379364,0.66511470079422,0.6184132695198059,0.4912404417991638,0.7192479968070984,0.7453728914260864,0.6788830757141113,0.584967315196991,0.758474588394165,1e-04
30,0.7420384287834167,0.6625452637672424,0.6579368710517883,0.6037439107894897,0.496766597032547,0.6958884596824646,0.7655408978462219,0.6928446888923645,0.6086956262588501,0.7118644118309021,1e-04
31,0.7262418270111084,0.6675400733947754,0.6623987555503845,0.6168988347053528,0.4790123403072357,0.7110943794250488,0.7561421394348145,0.6369982361793518,0.5409356951713562,0.7838982939720154,1e-04
32,0.7269785404205322,0.656480610370636,0.6540084481239319,0.6006755828857422,0.4808935821056366,0.6830978989601135,0.7490129470825195,0.6841186881065369,0.5985662937164307,0.7076271176338196,1e-04
33,0.7082274556159973,0.6857210993766785,0.678257942199707,0.6375532746315002,0.5098177790641785,0.7096161842346191,0.7384448647499084,0.6771378517150879,0.5947955250740051,0.6779661178588867,1e-04
34,0.7121816873550415,0.6629781723022461,0.6551724076271057,0.6006057858467102,0.48959437012672424,0.6902351975440979,0.7400354146957397,0.6422338485717773,0.5471124649047852,0.7627118825912476,1e-04
35,0.7084250450134277,0.6595406532287598,0.6526504755020142,0.6016653776168823,0.46725454926490784,0.7178276777267456,0.7300960421562195,0.6492146849632263,0.5585284233093262,0.7076271176338196,1e-04
36,0.7058354020118713,0.6367961168289185,0.6266550421714783,0.5615936517715454,0.43256908655166626,0.6579498052597046,0.7573555111885071,0.7207679152488708,0.6520000100135803,0.6906779408454895,8e-05
37,0.6989298462867737,0.6512042880058289,0.6341238617897034,0.5694464445114136,0.4632568955421448,0.6582593321800232,0.7547590732574463,0.6736474633216858,0.5808581113815308,0.7457627058029175,8e-05
38,0.6894775629043579,0.6643909811973572,0.6517289876937866,0.599190890789032,0.470194011926651,0.6586431264877319,0.7526026964187622,0.7033158540725708,0.6222222447395325,0.7118644118309021,8e-05
39,0.6889114379882812,0.6674531698226929,0.6536204218864441,0.5977340936660767,0.49006468057632446,0.6763558387756348,0.7530114054679871,0.6928446888923645,0.6079136729240417,0.7161017060279846,8e-05
40,0.6934537887573242,0.6457434892654419,0.6211261749267578,0.5477997064590454,0.4669018089771271,0.6751813888549805,0.7438515424728394,0.7085514664649963,0.6443514823913574,0.6525423526763916,6.4e-05
41,0.6852499842643738,0.6582621932029724,0.6339783668518066,0.5674078464508057,0.4740740656852722,0.6551536321640015,0.7567582726478577,0.6893543004989624,0.626086950302124,0.6101694703102112,6.4e-05
42,0.6797723770141602,0.6829866170883179,0.6583248376846313,0.5984358191490173,0.5218107104301453,0.662166178226471,0.7679927349090576,0.6998254656791687,0.6269841194152832,0.6694915294647217,6.4e-05
43,0.6754884123802185,0.6947129368782043,0.6705465912818909,0.6166212558746338,0.5321575403213501,0.6736344695091248,0.7422044277191162,0.6317626237869263,0.53665691614151,0.7754237055778503,6.4e-05
44,0.6777825951576233,0.6892302632331848,0.6657936573028564,0.6087894439697266,0.5309817790985107,0.6789978742599487,0.7552746534347534,0.6998254656791687,0.6290322542190552,0.6610169410705566,6.4e-05
45,0.6782509088516235,0.6753615140914917,0.6484310626983643,0.5831567645072937,0.5178130269050598,0.6622456908226013,0.7497673630714417,0.69808030128479,0.6153846383094788,0.7118644118309021,5.12e-05
46,0.6698650121688843,0.6900666356086731,0.6612347960472107,0.6016586422920227,0.528865396976471,0.6740257740020752,0.7602348327636719,0.6806282997131348,0.5857605338096619,0.7669491767883301,5.12e-05
47,0.6746654510498047,0.6922253370285034,0.6666181683540344,0.60622638463974,0.5472075343132019,0.6531463861465454,0.745894730091095,0.6719022393226624,0.5805369019508362,0.7330508232116699,5.12e-05
48,0.6634188890457153,0.7074936628341675,0.6763664484024048,0.6229529976844788,0.5456790328025818,0.6517077088356018,0.7537532448768616,0.6910994648933411,0.6000000238418579,0.75,5.12e-05
49,0.6627060174942017,0.7060717940330505,0.6749114990234375,0.6174094080924988,0.5570840835571289,0.6764435768127441,0.7586380243301392,0.7120419144630432,0.6523604989051819,0.6440678238868713,5.12e-05
50,0.6684488654136658,0.7033333778381348,0.6768999695777893,0.6242080926895142,0.5445032119750977,0.6491796374320984,0.7567205429077148,0.6771378517150879,0.5794392228126526,0.7881355881690979,5.12e-05
51,0.6630053520202637,0.7121906280517578,0.6841263175010681,0.6398090720176697,0.5359200239181519,0.6700695157051086,0.7432228326797485,0.6910994648933411,0.6138995885848999,0.6737288236618042,5.12e-05
52,0.6539912223815918,0.7197566032409668,0.6882486939430237,0.6474094986915588,0.5362727642059326,0.7210099101066589,0.7432165741920471,0.6823734641075134,0.6007462739944458,0.6822034120559692,5.12e-05
53,0.6604184508323669,0.7137278914451599,0.6812163591384888,0.6303291916847229,0.5493239164352417,0.667144775390625,0.7515842914581299,0.661431074142456,0.5636363625526428,0.7881355881690979,5.12e-05
54,0.6597390174865723,0.7121723294258118,0.6773364543914795,0.6230074167251587,0.5514403581619263,0.724018394947052,0.7494782209396362,0.6945898532867432,0.6070175170898438,0.7330508232116699,4.096e-05
55,0.653774619102478,0.7251704335212708,0.690334141254425,0.6398785710334778,0.570135235786438,0.6861950755119324,0.7372378706932068,0.6649214625358582,0.5753424763679504,0.7118644118309021,4.096e-05
56,0.6546977758407593,0.7255288362503052,0.693583607673645,0.6511820554733276,0.553791880607605,0.6670454740524292,0.7430405616760254,0.6736474633216858,0.5763239860534668,0.7838982939720154,4.096e-05
57,0.6518458127975464,0.7176001071929932,0.6761724352836609,0.6196334958076477,0.5566137433052063,0.6746413707733154,0.7426255941390991,0.6841186881065369,0.6029962301254272,0.6822034120559692,3.2768e-05
58,0.6461521983146667,0.7328722476959229,0.6908676624298096,0.6411445140838623,0.5690770149230957,0.6814441680908203,0.7526215314865112,0.7033158540725708,0.6269230842590332,0.6906779408454895,3.2768e-05
59,0.6401582360267639,0.7497866153717041,0.7044958472251892,0.6580603122711182,0.5903586149215698,0.7176294922828674,0.7606372237205505,0.7102966904640198,0.6548672318458557,0.6271186470985413,3.2768e-05
60,0.643613874912262,0.7366539835929871,0.6885396838188171,0.634996771812439,0.5760141015052795,0.6945988535881042,0.7511819005012512,0.6963350772857666,0.6230158805847168,0.6652542352676392,2.6214399e-05
61,0.643939733505249,0.7436176538467407,0.6964935064315796,0.6446132063865662,0.5888301134109497,0.6843306422233582,0.7492644786834717,0.6719022393226624,0.574999988079071,0.7796609997749329,2.6214399e-05
62,0.6280534267425537,0.7656001448631287,0.7170085906982422,0.6752428412437439,0.6048206686973572,0.6749707460403442,0.756601095199585,0.6719022393226624,0.5769230723381042,0.7627118825912476,2.6214399e-05
63,0.6323462724685669,0.7542878985404968,0.7042048573493958,0.6540333032608032,0.6005879044532776,0.6667886972427368,0.7487677931785583,0.6858638525009155,0.5891719460487366,0.7838982939720154,2.0971518e-05
64,0.6264858841896057,0.764385461807251,0.7115281820297241,0.6643527150154114,0.6076425909996033,0.7074546217918396,0.7527347803115845,0.6945898532867432,0.6062718033790588,0.7372881174087524,2.0971518e-05
65,0.6282971501350403,0.7678322196006775,0.7189485430717468,0.6750646233558655,0.6143444776535034,0.6648016571998596,0.7547654509544373,0.6492146849632263,0.5492957830429077,0.8262711763381958,2.0971518e-05
66,0.6280266046524048,0.7511181831359863,0.6911101341247559,0.6206507086753845,0.6459729671478271,0.6765519976615906,0.7610772848129272,0.717277467250824,0.6456692814826965,0.694915235042572,1e-05
67,0.6230045557022095,0.7618840932846069,0.7017313838005066,0.6418845653533936,0.626337468624115,0.6615132689476013,0.7590340971946716,0.7050610780715942,0.6324110627174377,0.6779661178588867,1e-05
68,0.6135182976722717,0.7796334624290466,0.7213249802589417,0.6713451743125916,0.6355085372924805,0.6544471979141235,0.7568085193634033,0.69808030128479,0.6188679337501526,0.694915235042572,1e-05
69,0.6160220503807068,0.7707046270370483,0.712110161781311,0.6587958931922913,0.6265726089477539,0.6516545414924622,0.7582670450210571,0.6806282997131348,0.5868852734565735,0.758474588394165,1e-05
70,0.6118873357772827,0.7789595127105713,0.722197949886322,0.6725059151649475,0.6364491581916809,0.6879552602767944,0.7616494297981262,0.7102966904640198,0.6305969953536987,0.7161017060279846,1e-05
71,0.6089121699333191,0.7845826745033264,0.7219554781913757,0.6642958521842957,0.6589065194129944,0.6788155436515808,0.7584556937217712,0.7015706896781921,0.6190476417541504,0.7161017060279846,1e-05
72,0.6135852932929993,0.7854363322257996,0.7313642501831055,0.6828606724739075,0.651146411895752,0.676216721534729,0.7585877776145935,0.7102966904640198,0.6296296119689941,0.7203390002250671,1e-05
73,0.6081840991973877,0.7851936221122742,0.7223919630050659,0.667509913444519,0.6514990925788879,0.6726803779602051,0.7612721920013428,0.7137870788574219,0.6428571343421936,0.6864407062530518,8e-06
74,0.6007818579673767,0.8028439283370972,0.7436345219612122,0.6914931535720825,0.6833627223968506,0.6682681441307068,0.7579779028892517,0.6998254656791687,0.6111111044883728,0.7457627058029175,8e-06
75,0.6052936911582947,0.7917255163192749,0.7326252460479736,0.683648407459259,0.6547912955284119,0.6886833310127258,0.7538977861404419,0.6928446888923645,0.6239669322967529,0.6398305296897888,8e-06
76,0.5968272089958191,0.8049879670143127,0.7421795725822449,0.687301754951477,0.6879482865333557,0.6734538674354553,0.7555323839187622,0.687609076499939,0.6212766170501709,0.6186440587043762,6.4e-06
77,0.6009067893028259,0.7998170256614685,0.7396091222763062,0.6875149607658386,0.6759552955627441,0.6678260564804077,0.7540927529335022,0.6963350772857666,0.614814817905426,0.7033898234367371,6.4e-06
78,0.5971958637237549,0.8042666912078857,0.7390270829200745,0.6831613779067993,0.6850088238716125,0.6580507755279541,0.7540675401687622,0.6893543004989624,0.608208954334259,0.6906779408454895,6.4e-06
79,0.5919183492660522,0.8095454573631287,0.7413550615310669,0.6822150945663452,0.6981775164604187,0.6672441363334656,0.7546647787094116,0.6823734641075134,0.6022727489471436,0.6737288236618042,5.12e-06
