,loss,auc,binary_accuracy,precision,recall,val_loss,val_auc,val_binary_accuracy,val_precision,val_recall,lr
0,0.7435111999511719,0.5952553749084473,0.5967646241188049,0.5013964772224426,0.4613313674926758,0.6686506867408752,0.7149720788002014,0.6529850959777832,0.5537189841270447,0.6320754885673523,1e-04
1,0.7265647053718567,0.6162272691726685,0.608043909072876,0.517592191696167,0.44823789596557617,0.6649775505065918,0.7102987170219421,0.641791045665741,0.5454545617103577,0.5660377144813538,1e-04
2,0.7082183361053467,0.6413565874099731,0.6261501908302307,0.5467965006828308,0.43967205286026,0.666789174079895,0.7246827483177185,0.6305969953536987,0.5233333110809326,0.7405660152435303,1e-04
3,0.701806902885437,0.6474245190620422,0.6346096992492676,0.5629404187202454,0.43012726306915283,0.642046332359314,0.7214871048927307,0.6716417670249939,0.5857142806053162,0.5801886916160583,1e-04
4,0.6885920763015747,0.6659621000289917,0.6383199691772461,0.5682791471481323,0.43844836950302124,0.6484101414680481,0.735477864742279,0.628731369972229,0.5223367810249329,0.7169811129570007,1e-04
5,0.6798583269119263,0.6745241284370422,0.6437617540359497,0.5783190727233887,0.438693106174469,0.6554558277130127,0.7145498394966125,0.6305969953536987,0.523809552192688,0.7264150977134705,1e-04
6,0.6693824529647827,0.6882920861244202,0.6524685621261597,0.5897917747497559,0.46096426248550415,0.6320018172264099,0.7225425839424133,0.6660447716712952,0.6341463327407837,0.3679245412349701,1e-04
7,0.6604901552200317,0.6981303691864014,0.6588997840881348,0.5982458591461182,0.4757709205150604,0.6257979273796082,0.7342694401741028,0.6791045069694519,0.6388888955116272,0.43396225571632385,1e-04
8,0.652718722820282,0.7056304216384888,0.6622637510299683,0.6007189154624939,0.49082231521606445,0.6165643930435181,0.7452247738838196,0.6996268630027771,0.7256637215614319,0.38679245114326477,1e-04
9,0.6438999176025391,0.7153558135032654,0.6660730242729187,0.6081533432006836,0.48923152685165405,0.6377341747283936,0.7288682460784912,0.6716417670249939,0.800000011920929,0.22641509771347046,1e-04
10,0.6321405172348022,0.7279606461524963,0.6752745509147644,0.6249223351478577,0.4921683669090271,0.6252555251121521,0.7248428463935852,0.6735074520111084,0.7846153974533081,0.24056604504585266,1e-04
11,0.6250215768814087,0.7345589995384216,0.6794795393943787,0.6268925070762634,0.511747419834137,0.6270138621330261,0.712060272693634,0.6735074520111084,0.7681159377098083,0.25,1e-04
12,0.6325080990791321,0.7196360230445862,0.6660730242729187,0.6015134453773499,0.5155408978462219,0.6358610987663269,0.7162604928016663,0.6529850959777832,0.8421052694320679,0.15094339847564697,8e-05
13,0.6216636896133423,0.731340229511261,0.6776986122131348,0.6228681802749634,0.5139500498771667,0.6375726461410522,0.7085808515548706,0.6399253606796265,0.7878788113594055,0.12264151126146317,8e-05
14,0.6184015274047852,0.7360831499099731,0.6799742579460144,0.6311008334159851,0.5015907883644104,0.6319289803504944,0.7055526375770569,0.6548507213592529,0.8139534592628479,0.16509434580802917,8e-05
