,loss,auc_4,binary_accuracy,precision_4,recall_4,lr
0,24.472139358520508,0.6199820637702942,0.5872905254364014,0.4996161460876465,0.5510396361351013,1e-04
1,12.374772071838379,0.6534503102302551,0.619413435459137,0.5371900796890259,0.5564963817596436,1e-04
2,7.037846088409424,0.6706709861755371,0.640518307685852,0.5651841163635254,0.5559318661689758,1e-04
3,4.332439422607422,0.6852459907531738,0.6556874513626099,0.5860141515731812,0.5621412992477417,1e-04
4,2.8629486560821533,0.6964191198348999,0.6661235094070435,0.5991180539131165,0.5752187371253967,1e-04
5,2.0158183574676514,0.7014673948287964,0.6740766763687134,0.6122983694076538,0.5714554786682129,1e-04
6,1.5009979009628296,0.710794985294342,0.6846678853034973,0.629357635974884,0.5723962783813477,1e-04
7,1.1925619840621948,0.7147476077079773,0.6918451189994812,0.6401293873786926,0.5771944522857666,1e-04
8,1.0010510683059692,0.7263526916503906,0.7012724876403809,0.6512132287025452,0.593376636505127,1e-04
9,0.8864114880561829,0.7225492596626282,0.6983628273010254,0.6509094834327698,0.5790761113166809,1e-04
