,loss,auc_5,binary_accuracy,precision_5,recall_5,lr
0,24.719989776611328,0.603640615940094,0.5792794823646545,0.4796156585216522,0.5298610925674438,1e-04
1,12.78461742401123,0.6357643008232117,0.6135873198509216,0.5197464823722839,0.528769850730896,1e-04
2,7.387918949127197,0.6591808795928955,0.6314801573753357,0.5427140593528748,0.5375992059707642,1e-04
3,4.598862648010254,0.6770110130310059,0.6561626195907593,0.5773966312408447,0.5443452596664429,1e-04
4,3.0500195026397705,0.6780006289482117,0.6565220952033997,0.5801733732223511,0.53125,1e-04
5,2.1332149505615234,0.7034287452697754,0.677570104598999,0.6074756383895874,0.5626984238624573,1e-04
6,1.6046651601791382,0.6947594285011292,0.6804457306861877,0.6185155510902405,0.5381944179534912,1e-04
7,1.264197587966919,0.7042887806892395,0.6900711059570312,0.6308073997497559,0.554960310459137,1e-04
8,1.0492403507232666,0.71488356590271,0.6959022283554077,0.63779616355896,0.5661706328392029,1e-04
9,0.9251723885536194,0.7074339389801025,0.6943445801734924,0.6407936215400696,0.5479166507720947,1e-04
