,loss,auc_4,binary_accuracy,precision_4,recall_4,lr
0,0.7081010341644287,0.7016980051994324,0.6502560377120972,0.5673173069953918,0.6398532390594482,1e-04
1,0.6412982940673828,0.790852963924408,0.7302529215812683,0.6558948159217834,0.7275378704071045,1e-04
2,0.5934901833534241,0.8316472768783569,0.768311619758606,0.7020040154457092,0.7613133788108826,1e-04
3,0.5423056483268738,0.8716124892234802,0.8082324862480164,0.7434492111206055,0.8168218731880188,1e-04
4,0.5040057897567749,0.8947147130966187,0.8240611553192139,0.7594958543777466,0.8390253186225891,1e-04
5,0.5030319690704346,0.8940540552139282,0.8343808054924011,0.7703621983528137,0.8524790406227112,1e-04
6,0.4548431634902954,0.9227088093757629,0.8523432612419128,0.783417820930481,0.8871954083442688,1e-04
7,0.44426167011260986,0.9198530316352844,0.8577746748924255,0.8013502955436707,0.8710132837295532,1e-04
8,0.4114682972431183,0.9348617196083069,0.8687538504600525,0.8162534832954407,0.8797628879547119,1e-04
9,0.3798540234565735,0.9472175240516663,0.887531042098999,0.8342269062995911,0.9076112508773804,1e-04
10,0.3693082630634308,0.9460133910179138,0.8943203091621399,0.8496859073638916,0.9035657048225403,1e-04
11,0.3528294563293457,0.953711986541748,0.9077824354171753,0.8594703078269958,0.9281211495399475,1e-04
12,0.3650088310241699,0.9451081156730652,0.8911002278327942,0.850888192653656,0.892275869846344,1e-04
13,0.34862977266311646,0.9497098326683044,0.8942039012908936,0.8495222926139832,0.9034716486930847,1e-04
14,0.3301449120044708,0.9556756615638733,0.9036312699317932,0.8637135028839111,0.9098692536354065,1e-04
15,0.28686848282814026,0.9707017540931702,0.9180633425712585,0.8823740482330322,0.9245460629463196,1e-04
16,0.3313044607639313,0.9516558647155762,0.9009543657302856,0.8645062446594238,0.9010254740715027,1e-04
17,0.2890954911708832,0.9660660624504089,0.9148432612419128,0.8813528418540955,0.9169253706932068,1e-04
18,0.2628467082977295,0.97458416223526,0.9215549230575562,0.8818883895874023,0.9349891543388367,6e-05
19,0.24394240975379944,0.9792117476463318,0.9314866662025452,0.8908193111419678,0.9503245949745178,6e-05
20,0.24195189774036407,0.9788663983345032,0.9294692873954773,0.8855342864990234,0.9520180821418762,6e-05
21,0.22115620970726013,0.984130859375,0.9410691857337952,0.9034543633460999,0.9596387147903442,6e-05
22,0.24915938079357147,0.9728333353996277,0.9330772757530212,0.8999999761581421,0.9424216747283936,6e-05
23,0.21773777902126312,0.9821223020553589,0.9392070174217224,0.9068785905838013,0.9501364231109619,6e-05
24,0.22185267508029938,0.9811787009239197,0.9375,0.9059967398643494,0.9466553926467896,6e-05
25,0.202385812997818,0.984833300113678,0.9470825791358948,0.9129155874252319,0.9635902047157288,6e-05
26,0.18206821382045746,0.9890857934951782,0.9554236531257629,0.9271039962768555,0.9680120348930359,6e-05
27,0.1886182427406311,0.9871023297309875,0.9516216516494751,0.9218525290489197,0.9644368886947632,6e-05
28,0.17434699833393097,0.9907814264297485,0.9570530652999878,0.9319542646408081,0.9664126634597778,6e-05
29,0.16954819858074188,0.9897539615631104,0.9586049318313599,0.9370999932289124,0.9643428325653076,6e-05
30,0.154577374458313,0.9932223558425903,0.9654717445373535,0.9446625709533691,0.973280668258667,6e-05
31,0.13977272808551788,0.9941322803497314,0.9695841073989868,0.9504071474075317,0.9772320985794067,6e-05
32,0.1552460491657257,0.9912294149398804,0.9660924673080444,0.9478468298912048,0.9712108373641968,6e-05
33,0.12996020913124084,0.9954908490180969,0.9716790914535522,0.9514731168746948,0.9813717007637024,6e-05
34,0.13173693418502808,0.9946601986885071,0.9725325703620911,0.9565577507019043,0.9777966141700745,6e-05
35,0.1282079666852951,0.9947085380554199,0.9717954397201538,0.9515687823295593,0.9815598726272583,6e-05
36,0.12367060035467148,0.9952253699302673,0.9729981422424316,0.9551828503608704,0.9805249571800232,6e-05
37,0.12095879018306732,0.9951717853546143,0.9760630130767822,0.9610425233840942,0.9817480444908142,6e-05
38,0.12667936086654663,0.9940125346183777,0.9714075326919556,0.9537614583969116,0.9780788421630859,6e-05
39,0.10567253082990646,0.9966962933540344,0.9793994426727295,0.9649171233177185,0.9858876466751099,6e-05
40,0.11747846007347107,0.9946153163909912,0.9750543236732483,0.9624860882759094,0.9776084423065186,6e-05
41,0.11355522274971008,0.9954071640968323,0.9750155210494995,0.9680322408676147,0.9714930653572083,6e-05
42,0.10361094027757645,0.9965670108795166,0.9799037575721741,0.9704979062080383,0.9810894727706909,3.5999998e-05
43,0.08893640339374542,0.9983870983123779,0.9836669564247131,0.9716318845748901,0.9892746210098267,3.5999998e-05
44,0.07702052593231201,0.9987315535545349,0.9875465631484985,0.9784626960754395,0.9916266798973083,3.5999998e-05
45,0.07616670429706573,0.9987016916275024,0.9888656139373779,0.9823694229125977,0.9907799363136292,3.5999998e-05
46,0.07571818679571152,0.9983827471733093,0.9880896806716919,0.9819760918617249,0.9892746210098267,3.5999998e-05
47,0.06718046218156815,0.9990531802177429,0.9910769462585449,0.9857076406478882,0.992755651473999,3.5999998e-05
48,0.06027870625257492,0.9992344379425049,0.9930943250656128,0.9883188605308533,0.9950136542320251,3.5999998e-05
49,0.06374251842498779,0.9985587000846863,0.9921244382858276,0.9868322610855103,0.994166910648346,3.5999998e-05
50,0.06405224651098251,0.9987837076187134,0.9918916821479797,0.985916793346405,0.9945432543754578,3.5999998e-05
51,0.060770031064748764,0.9992558360099792,0.993443489074707,0.9886023998260498,0.9955781102180481,2.1599999e-05
